frame_number,sampled_index,timestamp_seconds,black_pixel_ratio,skin_pixel_ratio,teacher_presence,global_ssim,global_mse,histogram_correlation,edge_count,edge_change_rate,zone_left_ssim,zone_left_edge_density,zone_center_ssim,zone_center_edge_density,zone_right_ssim,zone_right_edge_density,ssim_rolling_mean,ssim_rolling_std,ssim_rolling_max,edge_rolling_mean,edge_rolling_std,edge_rolling_max,edge_decay_velocity
60,10,2.0,0.7965204420970265,0.0904049295774648,0.0904049295774648,0.9247759951453388,185.23585191705791,0.9994335706405676,0.029252249608763693,0.0016505281690140858,0.9766459999230381,0.013886443661971832,0.8519135441391544,0.0452024647887324,0.9447362111097268,0.028667840375586853,0.8972812970322017,0.014975716643188456,0.9247759951453388,0.029573063380281688,0.0008661646788626353,0.03090277777777778,-0.0016505281690140858
66,11,2.2,0.7934639084507042,0.09690678794992175,0.09690678794992175,0.886592218145374,504.53757580203444,0.9989564506088311,0.026635856807511737,0.0026163928012519558,0.9645253648697378,0.014172535211267606,0.7688931854872225,0.03650234741784038,0.9256405318491809,0.02923268779342723,0.8974151789139093,0.014876235909577208,0.9247759951453388,0.029250293427230047,0.0014217041360787138,0.03090277777777778,-0.0026163928012519558
72,12,2.4,0.8287069640062598,0.05558489827856025,0.05558489827856025,0.8564953886182348,720.4022227112677,0.992515396968825,0.01990170187793427,0.006734154929577466,0.94640770765315,0.011546361502347419,0.6823501328477397,0.02585093896713615,0.9414340915338684,0.02230780516431925,0.8903545755742928,0.022361272185568173,0.9247759951453388,0.027324432707355246,0.003971873119610907,0.03090277777777778,-0.006734154929577466
78,13,2.6,0.827533255086072,0.04743495696400626,0.04743495696400626,0.9079419437904558,310.32631553208137,0.9971053953192558,0.021628032081377153,0.0017263302034428822,0.962260818345328,0.016057805164319247,0.7718981552273531,0.025916960093896713,0.9931643252108409,0.022909330985915494,0.895281649810428,0.02297125743674688,0.9247759951453388,0.025664123630672924,0.004260468287062593,0.03090277777777778,0.0017263302034428822
84,14,2.8,0.8135000978090767,0.06366637323943662,0.06366637323943662,0.8846000081413746,631.3801276408451,0.9952924527680457,0.02588761737089202,0.004259585289514867,0.9422324322746949,0.014788732394366197,0.7454626961107039,0.03780076291079812,0.9687824937132836,0.025073356807511736,0.8920811107681557,0.02312124541743755,0.9247759951453388,0.02466109154929577,0.0034156708132637627,0.029252249608763693,0.004259585289514867
90,15,3.0,0.8090717918622848,0.06471537558685446,0.06471537558685446,0.8992468134358177,476.4011859350548,0.9964437540104739,0.02776310641627543,0.0018754890453834099,0.9316474822142583,0.015302230046948357,0.7957480780038512,0.04286971830985915,0.9709225286347667,0.025117370892018778,0.8869752744262513,0.017464271841673196,0.9079419437904558,0.02436326291079812,0.003047434656930594,0.02776310641627543,0.0018754890453834099
96,16,3.2,0.8090595657276995,0.06655174100156494,0.06655174100156494,0.922717389754641,249.4116392801252,0.9985996038008267,0.02864094287949922,0.0008778364632237891,0.9566390951501639,0.014531983568075117,0.8608170273184816,0.045525234741784035,0.9507558608611496,0.0258656103286385,0.8942003087481047,0.022544846089840948,0.922717389754641,0.024764280125195614,0.003428237996561483,0.02864094287949922,0.0008778364632237891
102,17,3.4,0.8096439749608764,0.06541715571205008,0.06541715571205008,0.9358493949525429,228.30833333333334,0.9995467487143087,0.028750978090766825,0.00011003521126760549,0.964867250662061,0.014018485915492958,0.8688704946361171,0.04581132629107981,0.9727891259616575,0.026423122065727698,0.9100711100149665,0.01786014636825156,0.9358493949525429,0.02653413536776213,0.002658993582733474,0.028750978090766825,0.00011003521126760549
108,18,3.6,0.8156152190923318,0.055929675273865415,0.055929675273865415,0.9110828023699382,383.2193075117371,0.9966241886750566,0.02857736697965571,0.00017361111111111396,0.9529149190364266,0.012485328638497653,0.8239160164622634,0.0461487676056338,0.956912589271403,0.02709800469483568,0.9106992817308628,0.017829421278118353,0.9358493949525429,0.02792400234741784,0.0010768035310646331,0.028750978090766825,-0.00017361111111111396
114,19,3.8,0.8082379694835681,0.06555408841940533,0.06555408841940533,0.9063924618717896,464.6557756259781,0.995488084531294,0.030452856025039124,0.0018754890453834133,0.9848186605740534,0.011957159624413146,0.8056494497113339,0.04953051643192488,0.9306266920668205,0.029870892018779342,0.9150577724769459,0.012898338831370423,0.9358493949525429,0.028837050078247262,0.0008806231406113695,0.030452856025039124,0.0018754890453834133
120,20,4.0,0.8092527386541472,0.06991392801251956,0.06991392801251956,0.892936325188837,491.4321473982786,0.9932055230648474,0.02773131846635368,0.0027215375586854447,0.9866573652999889,0.012632042253521127,0.7635346338504905,0.03999413145539906,0.9329670582972975,0.030567781690140846,0.9137956748275498,0.01458247767000848,0.9358493949525429,0.02883069248826291,0.0008884335532385555,0.030452856025039124,-0.0027215375586854447
126,21,4.2,0.8133484937402191,0.06388644366197183,0.06388644366197183,0.8696387246659194,796.1064333920187,0.9930885977909305,0.02705154538341158,0.0006797730829420992,0.9798388236078583,0.012301936619718309,0.6785286285910055,0.039752053990610325,0.9557912586521273,0.029100645539906104,0.9031799418098053,0.021771603467809934,0.9358493949525429,0.028512812989045382,0.0011463588896293688,0.030452856025039124,-0.0006797730829420992
132,22,4.4,0.7954200899843505,0.08482492175273866,0.08482492175273866,0.876515898550832,500.1234815140845,0.9896420217044877,0.027137128325508606,8.55829420970261e-05,0.9129557401299981,0.013482981220657277,0.7559053845186836,0.03576144366197183,0.9635649307121522,0.03216696009389671,0.8913132425294632,0.016183935633944446,0.9110828023699382,0.02819004303599374,0.0012558325512590368,0.030452856025039124,8.55829420970261e-05
138,23,4.6,0.7893608176838811,0.09206034820031299,0.09206034820031299,0.8642674280420111,508.43598640453837,0.9934140503613752,0.028900136932707356,0.0017630086071987495,0.8615283465827059,0.014524647887323943,0.7595672122010702,0.04022887323943662,0.9707268998947503,0.0319468896713615,0.8819501676638778,0.01556858113849206,0.9063924618717896,0.028254597026604066,0.0012821040831622352,0.030452856025039124,0.0017630086071987495
144,24,4.8,0.7890845070422535,0.09447867762128326,0.09447867762128326,0.8911502824747357,325.67870696400627,0.9987826598182433,0.03037460876369327,0.0014744718309859135,0.9168120873396846,0.015140845070422536,0.7912129304899593,0.04419014084507042,0.9658181137731782,0.031792840375586856,0.8789017317844671,0.011425017751946903,0.892936325188837,0.0282389475743349,0.0012553754031938043,0.03037460876369327,0.0014744718309859135
150,25,5.0,0.7878423317683881,0.09817097026604069,0.09817097026604069,0.8859696550059614,366.9581695031299,0.9987164080475117,0.029963810641627543,0.000410798122065726,0.9230521293714206,0.015544307511737089,0.7770245699069322,0.04394806338028169,0.9587692736662929,0.03039906103286385,0.8775083977478919,0.009959256810757202,0.8911502824747357,0.02868544600938967,0.001385676588661915,0.03037460876369327,-0.000410798122065726
156,26,5.2,0.8021591353677622,0.07612480438184664,0.07612480438184664,0.8745986019189911,491.47518828247263,0.9973393309022126,0.028107883411580596,0.001855927230046947,0.9130491504502011,0.015889084507042253,0.7429087658086018,0.04088174882629108,0.9687923369499329,0.027552816901408452,0.8785003731985063,0.009354667946952763,0.8911502824747357,0.028896713615023478,0.0011866992318775452,0.03037460876369327,-0.001855927230046947
162,27,5.4,0.8032325899843505,0.0719214593114241,0.0719214593114241,0.8667484504612128,484.4002738654147,0.9980286612086262,0.027188478090766823,0.000919405320813773,0.9132127849245419,0.015192194835680751,0.7179632538641076,0.0366637323943662,0.9746574996216976,0.02970950704225352,0.8765468835805823,0.01051321075550279,0.8911502824747357,0.02890698356807512,0.0011715524905244867,0.03037460876369327,-0.000919405320813773
168,28,5.6,0.805110524256651,0.06921703834115805,0.06921703834115805,0.8701445371134521,451.8194517801252,0.9963011248310584,0.0261443661971831,0.0010441118935837247,0.9056361580692585,0.01386443661971831,0.7425748272506164,0.034198943661971834,0.9652541336158043,0.030369718309859156,0.8777223053948706,0.009337397193029765,0.8911502824747357,0.028355829420970268,0.0016109518665965617,0.03037460876369327,-0.0010441118935837247
174,29,5.8,0.8093554381846635,0.062353286384976524,0.062353286384976524,0.8837310022549678,403.6855927230047,0.9980300067579672,0.026379107981220656,0.00023474178403755722,0.9184948046605426,0.01224325117370892,0.7638101036172804,0.035651408450704226,0.9711618034486204,0.031242664319248825,0.876238449350917,0.007492925428766424,0.8859696550059614,0.027556729264475742,0.0013867214498714244,0.029963810641627543,0.00023474178403755722
180,30,6.0,0.8089250782472613,0.06333137715179969,0.06333137715179969,0.905615819587114,188.2856929773083,0.9988169771752554,0.027970950704225353,0.0015918427230046973,0.9620088355743316,0.012903462441314554,0.7891905023605964,0.03830692488262911,0.9671419291302864,0.03270246478873239,0.8801676822671476,0.013941727434928216,0.905615819587114,0.027158157276995304,0.0007997777687038106,0.028107883411580596,0.0015918427230046973
186,31,6.2,0.8090204420970266,0.06243153364632238,0.06243153364632238,0.938672900072869,105.43482736697966,0.9989650532726816,0.028281494522691707,0.00031054381846635365,0.9844392852186918,0.012771420187793427,0.8617164110189797,0.040625,0.9712143206297504,0.03144806338028169,0.8929825418979231,0.0266180447709347,0.938672900072869,0.027192879499217525,0.0008428642915485793,0.028281494522691707,0.00031054381846635365
192,32,6.4,0.8080032276995305,0.06323845852895149,0.06323845852895149,0.9438906411605277,93.02093603286384,0.9995033231159822,0.02876809467918623,0.00048660015649452243,0.9825137865895072,0.012507335680751174,0.8788517582765881,0.041600645539906105,0.9728825537169359,0.03219630281690141,0.9084109800377862,0.029174732344894098,0.9438906411605277,0.027508802816901406,0.0010520785947222735,0.02876809467918623,0.00048660015649452243
198,33,6.6,0.8035798122065728,0.07042987089201878,0.07042987089201878,0.8946819506191448,294.61493055555553,0.9987577057643894,0.026207942097026603,0.0025601525821596256,0.9758319986032408,0.012367957746478872,0.7412200023782438,0.036619718309859155,0.9690953043486156,0.029636150234741785,0.9133184627389246,0.023914738967288702,0.9438906411605277,0.02752151799687011,0.0010357692592117855,0.02876809467918623,-0.0025601525821596256
204,34,6.8,0.7994865023474178,0.07531787949921753,0.07531787949921753,0.8895074091362953,482.37515404929576,0.9984820026672728,0.027058881064162755,0.0008509389671361514,0.9774885639263303,0.011759096244131455,0.7226550814544187,0.03926056338028169,0.9696093724330069,0.030156983568075117,0.9144737441151902,0.02255858497270444,0.9438906411605277,0.02765747261345853,0.0009143963900224909,0.02876809467918623,0.0008509389671361514
210,35,7.0,0.7968676643192488,0.07854802425665101,0.07854802425665101,0.8919067201508156,580.560345755086,0.9987035201430937,0.028389084507042254,0.001330203442879499,0.9794628875348277,0.01196449530516432,0.7412348390709219,0.04140258215962441,0.9562061644690275,0.03180017605633803,0.9117319242279306,0.024239095041054363,0.9438906411605277,0.02774109937402191,0.0009573530241725403,0.02876809467918623,0.001330203442879499
216,36,7.2,0.7969410211267606,0.07648425273865414,0.07648425273865414,0.9213818906233396,256.68255819640063,0.9989947453228969,0.027992957746478874,0.00039612676056337975,0.9778981883596436,0.01241930751173709,0.8128040006470282,0.03989143192488263,0.9742283039165132,0.031668133802816904,0.9082737223380246,0.021190462535983282,0.9438906411605277,0.02768339201877934,0.0009313838191945255,0.02876809467918623,-0.00039612676056337975
222,37,7.4,0.7985597613458529,0.07977552816901408,0.07977552816901408,0.9190546725721772,224.34348102503913,0.9984403317923174,0.029623924100156494,0.0016309663536776195,0.9751285919746511,0.012800762910798121,0.8107598833335544,0.04329518779342723,0.9721492749389508,0.032775821596244134,0.9033065286203545,0.013924635915116425,0.9213818906233396,0.0278545579029734,0.0011644719997567483,0.029623924100156494,0.0016309663536776195
228,38,7.6,0.7997163536776213,0.07913732394366198,0.07913732394366198,0.9468559219491638,85.1261321400626,0.9994421898392349,0.029853775430359938,0.00022985133020344412,0.9865630431128799,0.013145539906103286,0.8741346066075802,0.04393339201877934,0.9816414404997246,0.03248239436619718,0.9137413228863582,0.02120009001670516,0.9468559219491638,0.028583724569640062,0.001039911742564172,0.029853775430359938,0.00022985133020344412
234,39,7.8,0.8038512323943662,0.07632531298904538,0.07632531298904538,0.8973186915536548,413.85837001173707,0.9942536631214435,0.025518388106416275,0.004335387323943663,0.9775951292805142,0.012793427230046948,0.7593668388871664,0.03605487089201878,0.9567479062639564,0.0277068661971831,0.9153035793698303,0.019582829730279847,0.9468559219491638,0.028275625978090767,0.0015494255947036606,0.029853775430359938,-0.004335387323943663
240,40,8.0,0.807132726917058,0.07560886150234741,0.07560886150234741,0.8926142860875819,452.57851868153364,0.9971334856609294,0.025899843505477308,0.0003814553990610335,0.9782753034166339,0.012228579812206573,0.747574882799158,0.036384976525821594,0.955702113740254,0.029085974178403758,0.9154450925571835,0.01941508166167827,0.9468559219491638,0.02777777777777778,0.0018108453127876514,0.029853775430359938,0.0003814553990610335
246,41,8.2,0.7978971048513303,0.0882726917057903,0.0882726917057903,0.9035734827481618,380.56683783255085,0.9986578304627116,0.025334996087636934,0.0005648474178403737,0.9760723230654674,0.011839788732394366,0.7721905434263803,0.03452904929577465,0.9646027198604863,0.029636150234741785,0.911883410982148,0.019631549351071517,0.9468559219491638,0.027246185446009385,0.0020446873435812835,0.029853775430359938,-0.0005648474178403737
252,42,8.4,0.7980658255086072,0.08987431533646323,0.08987431533646323,0.897914724781048,436.9442537167449,0.9979940304877721,0.027907374804381848,0.0025723787167449136,0.9710845563000917,0.012067194835680752,0.7652348120736389,0.04036825117370892,0.9608649364510917,0.03128667840375587,0.907655421423922,0.019906312428411344,0.9468559219491638,0.026902875586854457,0.0017376969602460749,0.029853775430359938,0.0025723787167449136
258,43,8.6,0.7975058685446009,0.0896493544600939,0.0896493544600939,0.9195742287236298,296.83067292644756,0.9990147563303055,0.02901261737089202,0.0011052425665101714,0.981260318150285,0.012529342723004695,0.8256754704696596,0.040683685446009386,0.9536631140082641,0.03382482394366197,0.9021990827788153,0.009357637965376517,0.9195742287236298,0.026734643974960882,0.0014628495999899655,0.02901261737089202,0.0011052425665101714
264,44,8.8,0.8005379499217528,0.08557316118935837,0.08557316118935837,0.9170342081715259,266.22836463223786,0.9986995384597182,0.028435543818466354,0.0005770735524256651,0.9799966348252132,0.01224325117370892,0.8255095637043461,0.041299882629107984,0.9481828088336218,0.03176349765258216,0.9061421861023895,0.010548453434131426,0.9195742287236298,0.027318075117370895,0.0014430153991661003,0.02901261737089202,-0.0005770735524256651
270,45,9.0,0.8168304968701096,0.06940287558685446,0.06940287558685446,0.8820001929557715,537.1470119327073,0.9976586529506736,0.025288536776212834,0.0031470070422535204,0.964291179787426,0.012375293427230047,0.7193520502007386,0.036003521126760564,0.965017890658638,0.02748679577464789,0.9040193674760275,0.013664913530196707,0.9195742287236298,0.027195813771518,0.0015776167469293688,0.02901261737089202,-0.0031470070422535204
276,46,9.2,0.8104533450704225,0.0762837441314554,0.0762837441314554,0.8961786525938114,378.9261639280125,0.9987217019039588,0.024432707355242566,0.000855829420970268,0.9713844143545542,0.011839788732394366,0.7455284377560747,0.030978579812206572,0.9739154640155884,0.03047975352112676,0.9025404014451575,0.01402847534844815,0.9195742287236298,0.02701535602503912,0.0018140376305168992,0.02901261737089202,-0.000855829420970268
282,47,9.4,0.7991881846635368,0.09010905712050078,0.09010905712050078,0.8938168857404836,522.0975303208138,0.9974720701452914,0.02611991392801252,0.0016872065727699531,0.9801385416069648,0.011883802816901408,0.7562752930121248,0.03461707746478873,0.9468609554514976,0.031858861502347416,0.9017208336370445,0.014389822707027464,0.9195742287236298,0.026657863849765255,0.0017788073754161217,0.02901261737089202,0.0016872065727699531
288,48,9.6,0.7995133998435054,0.08723102503912362,0.08723102503912362,0.89762091237269,376.6131919992175,0.9991314029383763,0.027430555555555555,0.0013106416275430362,0.9613862795384587,0.012272593896713615,0.7835775273004938,0.03803550469483568,0.9489021050734991,0.03198356807511737,0.8973301703668565,0.011287258357933712,0.9170342081715259,0.026341451486697965,0.001440304329202898,0.028435543818466354,0.0013106416275430362
294,49,9.8,0.8044845461658842,0.08059712441314554,0.08059712441314554,0.8757402446327256,512.701770344288,0.9962907831530452,0.026205496870109545,0.00122505868544601,0.9563759490540691,0.012646713615023474,0.7340211577329846,0.03654636150234742,0.9404165831973905,0.029423415492957745,0.8890713776590964,0.008646947538205742,0.89762091237269,0.025895442097026607,0.0010011015821612193,0.027430555555555555,-0.00122505868544601
300,50,10.0,0.8131210876369327,0.06814847417840375,0.06814847417840375,0.8900249650977176,428.3478384194053,0.998021310820494,0.02596830985915493,0.0002371870109546155,0.9540997240873514,0.012793427230046948,0.7401830169936251,0.037932805164319246,0.9787460959992945,0.02717869718309859,0.8906763320874855,0.007897807176057677,0.89762091237269,0.026031396713615023,0.0009545238857666672,0.027430555555555555,-0.0002371870109546155
306,51,10.2,0.8075386345852895,0.07368202269170579,0.07368202269170579,0.8683807404170282,432.8043182707355,0.9955892333000319,0.025271420187793426,0.0006968896713615037,0.9478019943552645,0.012309272300469484,0.7194511662067883,0.032775821596244134,0.9408733029004775,0.030729166666666665,0.885116749652129,0.011172733628389692,0.89762091237269,0.0261991392801252,0.0006980899733737647,0.027430555555555555,-0.0006968896713615037
312,52,10.4,0.8101672535211267,0.07447916666666667,0.07447916666666667,0.859097697083959,573.1503741197183,0.9957017301617933,0.024960876369327072,0.00031054381846635365,0.9739183137490165,0.010732100938967136,0.7199738151626344,0.03190287558685446,0.8839460319283309,0.03224765258215963,0.8781729119208241,0.014031138229313999,0.89762091237269,0.025967331768388106,0.0008596502570205019,0.027430555555555555,-0.00031054381846635365
318,53,10.6,0.8008191510172143,0.07760905712050079,0.07760905712050079,0.8546066579285937,639.0122456964007,0.9938191442664202,0.024826388888888887,0.00013448748043818487,0.972590338477468,0.011619718309859155,0.6826805426115857,0.03303990610328639,0.9091793962227397,0.029819542253521125,0.869570061032005,0.01258143543976463,0.8900249650977176,0.02544649843505477,0.0005476098646607513,0.026205496870109545,-0.00013448748043818487
324,54,10.8,0.7948112284820031,0.0858910406885759,0.0858910406885759,0.8415371794490873,854.8483616979655,0.9930888988495178,0.02810299295774648,0.003276604068857592,0.9076758278525573,0.01323356807511737,0.6646849921977369,0.04148327464788732,0.9547672073156891,0.029592136150234743,0.8627294479952772,0.016157128081493038,0.8900249650977176,0.025825997652582162,0.0012050036567185002,0.02810299295774648,0.003276604068857592
330,55,11.0,0.7789881651017214,0.10848249217527386,0.10848249217527386,0.8484753042116939,833.0863116197183,0.9978451100923923,0.03362431533646323,0.005521322378716748,0.8355303778427748,0.02676056338028169,0.7357981595748553,0.04535651408450704,0.9796746162415617,0.028755868544600938,0.8544195158180724,0.009144664415642491,0.8683807404170282,0.02735719874804382,0.0033565098249343003,0.03362431533646323,0.005521322378716748
336,56,11.2,0.7660162363067292,0.12124413145539906,0.12124413145539906,0.8704308471977577,611.2474496283255,0.997088506950029,0.03413047730829421,0.0005061619718309818,0.8288769934609033,0.02477992957746479,0.8084599320424773,0.04803403755868545,0.9831409929269496,0.029577464788732393,0.8548295371742183,0.009784996566772184,0.8704308471977577,0.029129010172143976,0.004053666060836554,0.03413047730829421,0.0005061619718309818
342,57,11.4,0.7731171752738654,0.11420676838810642,0.11420676838810642,0.8767408643983172,685.0777557707355,0.998901660968712,0.03389329029733959,0.00023718701095461897,0.8689622382708139,0.02129548122065728,0.7920087054487893,0.05063820422535211,0.977407810124622,0.02974618544600939,0.85835817063709,0.013254158518658583,0.8767408643983172,0.030915492957746482,0.0037822867332017378,0.03413047730829421,-0.00023718701095461897
348,58,11.6,0.7683881064162754,0.1151017214397496,0.1151017214397496,0.8852366321008207,557.2475058685446,0.9983419337846,0.03436032863849765,0.0004670383411580631,0.8908150434039058,0.02142018779342723,0.8008774304209316,0.05228139671361502,0.9718950702178085,0.029379401408450703,0.8644841654715354,0.016727835303383638,0.8852366321008207,0.032822280907668235,0.0023722971035236577,0.03436032863849765,0.0004670383411580631
354,59,11.8,0.7678721635367762,0.12020491001564945,0.12020491001564945,0.9054659843085341,453.6481294014084,0.9981048285608517,0.03498630672926448,0.0006259780907668239,0.8694280509470271,0.024611208920187793,0.8660781314336423,0.05079225352112676,0.9851347219877081,0.029555457746478872,0.8772699264434246,0.01862616041597599,0.9054659843085341,0.034198943661971834,0.0004635288650685013,0.03498630672926448,0.0006259780907668239
360,60,12.0,0.7750586854460094,0.1142018779342723,0.1142018779342723,0.8719158607096356,507.5669160798122,0.9983845122148521,0.03403755868544601,0.0009487480438184689,0.832788891709343,0.02266725352112676,0.8174937078527839,0.05148914319248826,0.971888975310986,0.027956279342723003,0.8819580377430132,0.012839883736509182,0.9054659843085341,0.03428159233176838,0.00038366350590958795,0.03498630672926448,-0.0009487480438184689
366,61,12.2,0.7755672926447574,0.11347075508607199,0.11347075508607199,0.877904191132512,469.1983470266041,0.9978846305615706,0.0340497848200313,1.2226134585291426e-05,0.8651350803582977,0.024992664319248827,0.7944514966027776,0.05024207746478873,0.9822728588283517,0.026914612676056337,0.8834527065299639,0.011804240326228411,0.9054659843085341,0.034265453834115805,0.0003913017110823588,0.03498630672926448,1.2226134585291426e-05
372,62,12.4,0.7817928403755868,0.11035309076682316,0.11035309076682316,0.884709054469799,462.1744962832551,0.9982060511816829,0.03492517605633803,0.0008753912363067273,0.8560083325802637,0.029320715962441315,0.814538710016124,0.04898034037558686,0.9916178322087091,0.026474471830985915,0.8850463445442603,0.011318406452672685,0.9054659843085341,0.03447183098591549,0.0004121541493041644,0.03498630672926448,0.0008753912363067273
378,63,12.6,0.7773156298904539,0.10603971048513303,0.10603971048513303,0.8652332387825424,539.2713835093897,0.992844503001424,0.03320618153364632,0.0017189945226917039,0.8044569139812406,0.02397300469483568,0.8061827818801371,0.04966989436619718,0.9941611247394797,0.025975645539906105,0.8810456658806046,0.01380599453035673,0.9054659843085341,0.03424100156494522,0.0006591479148970157,0.03498630672926448,-0.0017189945226917039
384,64,12.8,0.7900577073552426,0.08942194835680752,0.08942194835680752,0.8819811900488497,522.8946596244132,0.9954832487430748,0.02825459702660407,0.004951584507042254,0.8628625137600991,0.016563967136150236,0.7983872365950364,0.042378227699530514,0.9921324370027321,0.025821596244131457,0.8763487070286677,0.007031977899924834,0.884709054469799,0.032894659624413146,0.002382887167832234,0.03492517605633803,-0.004951584507042254
390,65,13.0,0.8034159820031299,0.06874021909233177,0.06874021909233177,0.853469365115982,569.2415761932707,0.991252558753091,0.025833822378716745,0.002420774647887324,0.8576482804469415,0.013372946009389671,0.7132385312397024,0.03761003521126761,0.9927106713752716,0.026518485915492957,0.8726594079099371,0.011687626669749845,0.884709054469799,0.03125391236306729,0.003563136335913398,0.03492517605633803,-0.002420774647887324
396,66,13.2,0.8068295187793427,0.06373483959311424,0.06373483959311424,0.8465298055404414,609.4639035602504,0.9933343834217487,0.023104949139280125,0.0027288732394366196,0.9125150531028249,0.010981514084507042,0.6612284254257101,0.02930604460093897,0.9700782343794832,0.029027288732394366,0.866384530791523,0.015108812266603888,0.884709054469799,0.029064945226917056,0.004429684321773477,0.03492517605633803,-0.0027288732394366196
402,67,13.4,0.7937597809076682,0.06687695618153365,0.06687695618153365,0.8365263412543927,976.4865072378717,0.9756044343149775,0.02398278560250391,0.0008778364632237856,0.9873102169180706,0.010189260563380282,0.6806256775259976,0.028022300469483567,0.8442653867234092,0.03373679577464789,0.8567479881484417,0.01570216280884435,0.8819811900488497,0.026876467136150235,0.0036235169451215754,0.03320618153364632,0.0008778364632237856
408,68,13.6,0.8020784428794993,0.06667889280125196,0.06667889280125196,0.8858941360516264,685.1912338615024,0.9985486163001941,0.023386150234741783,0.0005966353677621279,0.9972165128035163,0.010211267605633803,0.8653598857159411,0.03025968309859155,0.7966222267217588,0.0296875,0.8608801676022584,0.019620976063668985,0.8858941360516264,0.02491246087636933,0.0019224879731229133,0.02825459702660407,-0.0005966353677621279
